yyyymmdd,team,oppt,is_home
20150405,LAA,,
20150406,LAA,SEA,0
20150407,LAA,SEA,0
20150408,LAA,SEA,0
20150409,LAA,,
20150410,LAA,KC,1
20150411,LAA,KC,1
20150412,LAA,KC,1
20150413,LAA,TEX,0
20150414,LAA,TEX,0
20150415,LAA,TEX,0
20150416,LAA,,
20150417,LAA,HOU,0
20150418,LAA,HOU,0
20150419,LAA,HOU,0
20150420,LAA,OAK,1
20150421,LAA,OAK,1
20150422,LAA,OAK,1
20150423,LAA,OAK,1
20150424,LAA,TEX,1
20150425,LAA,TEX,1
20150426,LAA,TEX,1
20150427,LAA,,
20150428,LAA,OAK,0
20150429,LAA,OAK,0
20150430,LAA,OAK,0
20150501,LAA,SF,0
20150502,LAA,SF,0
20150503,LAA,SF,0
20150504,LAA,SEA,1
20150505,LAA,SEA,1
20150506,LAA,SEA,1
20150507,LAA,HOU,1
20150508,LAA,HOU,1
20150509,LAA,HOU,1
20150510,LAA,HOU,1
20150511,LAA,,
20150512,LAA,COL,1
20150513,LAA,COL,1
20150514,LAA,,
20150515,LAA,BAL,0
20150516,LAA,BAL,0
20150517,LAA,BAL,0
20150518,LAA,TOR,0
20150519,LAA,TOR,0
20150520,LAA,TOR,0
20150521,LAA,TOR,0
20150522,LAA,BOS,0
20150523,LAA,BOS,0
20150524,LAA,BOS,0
20150525,LAA,SD,1
20150526,LAA,SD,1
20150527,LAA,SD,1
20150528,LAA,DET,1
20150529,LAA,DET,1
20150530,LAA,DET,1
20150531,LAA,DET,1
20150601,LAA,TB,1
20150602,LAA,TB,1
20150603,LAA,TB,1
20150604,LAA,,
20150605,LAA,NYY,0
20150606,LAA,NYY,0
20150607,LAA,NYY,0
20150608,LAA,,
20150609,LAA,TB,0
20150610,LAA,TB,0
20150611,LAA,TB,0
20150612,LAA,OAK,1
20150613,LAA,OAK,1
20150614,LAA,OAK,1
20150615,LAA,ARI,1
20150616,LAA,ARI,1
20150617,LAA,ARI,0
20150618,LAA,ARI,0
20150619,LAA,OAK,0
20150620,LAA,OAK,0
20150621,LAA,OAK,0
20150622,LAA,HOU,1
20150623,LAA,HOU,1
20150624,LAA,HOU,1
20150625,LAA,,
20150626,LAA,SEA,1
20150627,LAA,SEA,1
20150628,LAA,SEA,1
20150629,LAA,NYY,1
20150630,LAA,NYY,1
20150701,LAA,NYY,1
20150702,LAA,,
20150703,LAA,TEX,0
20150704,LAA,TEX,0
20150705,LAA,TEX,0
20150706,LAA,,
20150707,LAA,COL,0
20150708,LAA,COL,0
20150709,LAA,SEA,0
20150710,LAA,SEA,0
20150711,LAA,SEA,0
20150712,LAA,SEA,0
20150713,LAA,,
20150714,LAA,,
20150715,LAA,,
20150716,LAA,,
20150717,LAA,BOS,1
20150718,LAA,BOS,1
20150719,LAA,BOS,1
20150720,LAA,BOS,1
20150721,LAA,MIN,1
20150722,LAA,MIN,1
20150723,LAA,MIN,1
20150724,LAA,TEX,1
20150725,LAA,TEX,1
20150726,LAA,TEX,1
20150727,LAA,,
20150728,LAA,HOU,0
20150729,LAA,HOU,0
20150730,LAA,HOU,0
20150731,LAA,LAD,0
20150801,LAA,LAD,0
20150802,LAA,LAD,0
20150803,LAA,CLE,1
20150804,LAA,CLE,1
20150805,LAA,CLE,1
20150806,LAA,,
20150807,LAA,BAL,1
20150808,LAA,BAL,1
20150809,LAA,BAL,1
20150810,LAA,CWS,0
20150811,LAA,CWS,0
20150812,LAA,CWS,0
20150813,LAA,KC,0
20150814,LAA,KC,0
20150815,LAA,KC,0
20150816,LAA,KC,0
20150817,LAA,CWS,1
20150818,LAA,CWS,1
20150819,LAA,CWS,1
20150820,LAA,CWS,1
20150821,LAA,TOR,1
20150822,LAA,TOR,1
20150823,LAA,TOR,1
20150824,LAA,,
20150825,LAA,DET,0
20150826,LAA,DET,0
20150827,LAA,DET,0
20150828,LAA,CLE,0
20150829,LAA,CLE,0
20150830,LAA,CLE,0
20150831,LAA,OAK,0
20150901,LAA,OAK,0
20150902,LAA,OAK,0
20150903,LAA,,
20150904,LAA,TEX,1
20150905,LAA,TEX,1
20150906,LAA,TEX,1
20150907,LAA,LAD,1
20150908,LAA,LAD,1
20150909,LAA,LAD,1
20150910,LAA,,
20150911,LAA,HOU,1
20150912,LAA,HOU,1
20150913,LAA,HOU,1
20150914,LAA,SEA,0
20150915,LAA,SEA,0
20150916,LAA,SEA,0
20150917,LAA,MIN,0
20150918,LAA,MIN,0
20150919,LAA,MIN,0
20150920,LAA,MIN,0
20150921,LAA,HOU,0
20150922,LAA,HOU,0
20150923,LAA,HOU,0
20150924,LAA,,
20150925,LAA,SEA,1
20150926,LAA,SEA,1
20150927,LAA,SEA,1
20150928,LAA,OAK,1
20150929,LAA,OAK,1
20150930,LAA,OAK,1
20151001,LAA,TEX,0
20151002,LAA,TEX,0
20151003,LAA,TEX,0
20151004,LAA,TEX,0
20150405,BAL,,
20150406,BAL,TB,0
20150407,BAL,TB,0
20150408,BAL,TB,0
20150409,BAL,,
20150410,BAL,TOR,1
20150411,BAL,TOR,1
20150412,BAL,TOR,1
20150413,BAL,NYY,1
20150414,BAL,NYY,1
20150415,BAL,NYY,1
20150416,BAL,,
20150417,BAL,BOS,0
20150418,BAL,BOS,0
20150419,BAL,BOS,0
20150420,BAL,BOS,0
20150421,BAL,TOR,0
20150422,BAL,TOR,0
20150423,BAL,TOR,0
20150424,BAL,BOS,1
20150425,BAL,BOS,1
20150426,BAL,BOS,1
20150427,BAL,CWS,1
20150428,BAL,CWS,1
20150429,BAL,CWS,1
20150430,BAL,,
20150501,BAL,TB,1
20150502,BAL,TB,1
20150503,BAL,TB,1
20150504,BAL,,
20150505,BAL,NYM,0
20150506,BAL,NYM,0
20150507,BAL,NYY,0
20150508,BAL,NYY,0
20150509,BAL,NYY,0
20150510,BAL,NYY,0
20150511,BAL,TOR,1
20150512,BAL,TOR,1
20150513,BAL,TOR,1
20150514,BAL,,
20150515,BAL,LAA,1
20150516,BAL,LAA,1
20150517,BAL,LAA,1
20150518,BAL,,
20150519,BAL,SEA,1
20150520,BAL,SEA,1
20150521,BAL,SEA,1
20150522,BAL,MIA,0
20150523,BAL,MIA,0
20150524,BAL,MIA,0
20150525,BAL,HOU,1
20150526,BAL,HOU,1
20150527,BAL,HOU,1
20150528,BAL,,
20150529,BAL,TB,1
20150530,BAL,TB,1
20150531,BAL,TB,1
20150601,BAL,HOU,0
20150602,BAL,HOU,0
20150603,BAL,HOU,0
20150604,BAL,HOU,0
20150605,BAL,CLE,0
20150606,BAL,CLE,0
20150607,BAL,CLE,0
20150608,BAL,,
20150609,BAL,BOS,1
20150610,BAL,BOS,1
20150611,BAL,BOS,1
20150612,BAL,NYY,1
20150613,BAL,NYY,1
20150614,BAL,NYY,1
20150615,BAL,PHI,1
20150616,BAL,PHI,1
20150617,BAL,PHI,0
20150618,BAL,PHI,0
20150619,BAL,TOR,0
20150620,BAL,TOR,0
20150621,BAL,TOR,0
20150622,BAL,,
20150623,BAL,BOS,0
20150624,BAL,BOS,0
20150625,BAL,BOS,0
20150626,BAL,CLE,1
20150627,BAL,CLE,1
20150628,BAL,CLE,1
20150629,BAL,TEX,1
20150630,BAL,TEX,1
20150701,BAL,TEX,1
20150702,BAL,TEX,1
20150703,BAL,CWS,0
20150704,BAL,CWS,0
20150705,BAL,CWS,0
20150706,BAL,MIN,0
20150707,BAL,MIN,0
20150708,BAL,MIN,0
20150709,BAL,,
20150710,BAL,WSH,1
20150711,BAL,WSH,1
20150712,BAL,WSH,1
20150713,BAL,,
20150714,BAL,,
20150715,BAL,,
20150716,BAL,,
20150717,BAL,DET,0
20150718,BAL,DET,0
20150719,BAL,DET,0
20150720,BAL,,
20150721,BAL,NYY,0
20150722,BAL,NYY,0
20150723,BAL,NYY,0
20150724,BAL,TB,0
20150725,BAL,TB,0
20150726,BAL,TB,0
20150727,BAL,ATL,1
20150728,BAL,ATL,1
20150729,BAL,ATL,1
20150730,BAL,DET,1
20150731,BAL,DET,1
20150801,BAL,DET,1
20150802,BAL,DET,1
20150803,BAL,OAK,0
20150804,BAL,OAK,0
20150805,BAL,OAK,0
20150806,BAL,,
20150807,BAL,LAA,0
20150808,BAL,LAA,0
20150809,BAL,LAA,0
20150810,BAL,SEA,0
20150811,BAL,SEA,0
20150812,BAL,SEA,0
20150813,BAL,,
20150814,BAL,OAK,1
20150815,BAL,OAK,1
20150816,BAL,OAK,1
20150817,BAL,OAK,1
20150818,BAL,NYM,1
20150819,BAL,NYM,1
20150820,BAL,MIN,1
20150821,BAL,MIN,1
20150822,BAL,MIN,1
20150823,BAL,MIN,1
20150824,BAL,KC,0
20150825,BAL,KC,0
20150826,BAL,KC,0
20150827,BAL,KC,0
20150828,BAL,TEX,0
20150829,BAL,TEX,0
20150830,BAL,TEX,0
20150831,BAL,TB,1
20150901,BAL,TB,1
20150902,BAL,TB,1
20150903,BAL,,
20150904,BAL,TOR,0
20150905,BAL,TOR,0
20150906,BAL,TOR,0
20150907,BAL,NYY,0
20150908,BAL,NYY,0
20150909,BAL,NYY,0
20150910,BAL,,
20150911,BAL,KC,1
20150912,BAL,KC,1
20150913,BAL,KC,1
20150914,BAL,BOS,1
20150915,BAL,BOS,1
20150916,BAL,BOS,1
20150917,BAL,TB,0
20150918,BAL,TB,0
20150919,BAL,TB,0
20150920,BAL,TB,0
20150921,BAL,WSH,0
20150922,BAL,WSH,0
20150923,BAL,WSH,0
20150924,BAL,,
20150925,BAL,BOS,0
20150926,BAL,BOS,0
20150927,BAL,BOS,0
20150928,BAL,TOR,1
20150929,BAL,TOR,1
20150930,BAL,TOR,1
20151001,BAL,TOR,1
20151002,BAL,NYY,1
20151003,BAL,NYY,1
20151004,BAL,NYY,1
20150405,BOS,,
20150406,BOS,PHI,0
20150407,BOS,,
20150408,BOS,PHI,0
20150409,BOS,PHI,0
20150410,BOS,NYY,0
20150411,BOS,NYY,0
20150412,BOS,NYY,0
20150413,BOS,WSH,1
20150414,BOS,WSH,1
20150415,BOS,WSH,1
20150416,BOS,,
20150417,BOS,BAL,1
20150418,BOS,BAL,1
20150419,BOS,BAL,1
20150420,BOS,BAL,1
20150421,BOS,TB,0
20150422,BOS,TB,0
20150423,BOS,TB,0
20150424,BOS,BAL,0
20150425,BOS,BAL,0
20150426,BOS,BAL,0
20150427,BOS,TOR,1
20150428,BOS,TOR,1
20150429,BOS,TOR,1
20150430,BOS,,
20150501,BOS,NYY,1
20150502,BOS,NYY,1
20150503,BOS,NYY,1
20150504,BOS,TB,1
20150505,BOS,TB,1
20150506,BOS,TB,1
20150507,BOS,,
20150508,BOS,TOR,0
20150509,BOS,TOR,0
20150510,BOS,TOR,0
20150511,BOS,OAK,0
20150512,BOS,OAK,0
20150513,BOS,OAK,0
20150514,BOS,SEA,0
20150515,BOS,SEA,0
20150516,BOS,SEA,0
20150517,BOS,SEA,0
20150518,BOS,,
20150519,BOS,TEX,1
20150520,BOS,TEX,1
20150521,BOS,TEX,1
20150522,BOS,LAA,1
20150523,BOS,LAA,1
20150524,BOS,LAA,1
20150525,BOS,MIN,0
20150526,BOS,MIN,0
20150527,BOS,MIN,0
20150528,BOS,TEX,0
20150529,BOS,TEX,0
20150530,BOS,TEX,0
20150531,BOS,TEX,0
20150601,BOS,MIN,1
20150602,BOS,MIN,1
20150603,BOS,MIN,1
20150604,BOS,MIN,1
20150605,BOS,OAK,1
20150606,BOS,OAK,1
20150607,BOS,OAK,1
20150608,BOS,,
20150609,BOS,BAL,0
20150610,BOS,BAL,0
20150611,BOS,BAL,0
20150612,BOS,TOR,1
20150613,BOS,TOR,1
20150614,BOS,TOR,1
20150615,BOS,ATL,1
20150616,BOS,ATL,1
20150617,BOS,ATL,0
20150618,BOS,ATL,0
20150619,BOS,KC,0
20150620,BOS,KC,0
20150621,BOS,KC,0
20150622,BOS,,
20150623,BOS,BAL,1
20150624,BOS,BAL,1
20150625,BOS,BAL,1
20150626,BOS,TB,0
20150627,BOS,TB,0
20150628,BOS,TB,0
20150629,BOS,TOR,0
20150630,BOS,TOR,0
20150701,BOS,TOR,0
20150702,BOS,TOR,0
20150703,BOS,HOU,1
20150704,BOS,HOU,1
20150705,BOS,HOU,1
20150706,BOS,,
20150707,BOS,MIA,1
20150708,BOS,MIA,1
20150709,BOS,,
20150710,BOS,NYY,1
20150711,BOS,NYY,1
20150712,BOS,NYY,1
20150713,BOS,,
20150714,BOS,,
20150715,BOS,,
20150716,BOS,,
20150717,BOS,LAA,0
20150718,BOS,LAA,0
20150719,BOS,LAA,0
20150720,BOS,LAA,0
20150721,BOS,HOU,0
20150722,BOS,HOU,0
20150723,BOS,HOU,0
20150724,BOS,DET,1
20150725,BOS,DET,1
20150726,BOS,DET,1
20150727,BOS,CWS,1
20150728,BOS,CWS,1
20150729,BOS,CWS,1
20150730,BOS,CWS,1
20150731,BOS,TB,1
20150801,BOS,TB,1
20150802,BOS,TB,1
20150803,BOS,,
20150804,BOS,NYY,0
20150805,BOS,NYY,0
20150806,BOS,NYY,0
20150807,BOS,DET,0
20150808,BOS,DET,0
20150809,BOS,DET,0
20150810,BOS,,
20150811,BOS,MIA,0
20150812,BOS,MIA,0
20150813,BOS,,
20150814,BOS,SEA,1
20150815,BOS,SEA,1
20150816,BOS,SEA,1
20150817,BOS,CLE,1
20150818,BOS,CLE,1
20150819,BOS,CLE,1
20150820,BOS,KC,1
20150821,BOS,KC,1
20150822,BOS,KC,1
20150823,BOS,KC,1
20150824,BOS,CWS,0
20150825,BOS,CWS,0
20150826,BOS,CWS,0
20150827,BOS,,
20150828,BOS,NYM,0
20150829,BOS,NYM,0
20150830,BOS,NYM,0
20150831,BOS,NYY,1
20150901,BOS,NYY,1
20150902,BOS,NYY,1
20150903,BOS,,
20150904,BOS,PHI,1
20150905,BOS,PHI,1
20150906,BOS,PHI,1
20150907,BOS,TOR,1
20150908,BOS,TOR,1
20150909,BOS,TOR,1
20150910,BOS,,
20150911,BOS,TB,0
20150912,BOS,TB,0
20150913,BOS,TB,0
20150914,BOS,BAL,0
20150915,BOS,BAL,0
20150916,BOS,BAL,0
20150917,BOS,,
20150918,BOS,TOR,0
20150919,BOS,TOR,0
20150920,BOS,TOR,0
20150921,BOS,TB,1
20150922,BOS,TB,1
20150923,BOS,TB,1
20150924,BOS,TB,1
20150925,BOS,BAL,1
20150926,BOS,BAL,1
20150927,BOS,BAL,1
20150928,BOS,NYY,0
20150929,BOS,NYY,0
20150930,BOS,NYY,0
20151001,BOS,NYY,0
20151002,BOS,CLE,0
20151003,BOS,CLE,0
20151004,BOS,CLE,0
20150405,CWS,,
20150406,CWS,KC,0
20150407,CWS,,
20150408,CWS,KC,0
20150409,CWS,KC,0
20150410,CWS,MIN,1
20150411,CWS,MIN,1
20150412,CWS,MIN,1
20150413,CWS,,
20150414,CWS,CLE,0
20150415,CWS,CLE,0
20150416,CWS,,
20150417,CWS,DET,0
20150418,CWS,DET,0
20150419,CWS,DET,0
20150420,CWS,CLE,1
20150421,CWS,CLE,1
20150422,CWS,CLE,1
20150423,CWS,KC,1
20150424,CWS,KC,1
20150425,CWS,KC,1
20150426,CWS,KC,1
20150427,CWS,BAL,0
20150428,CWS,BAL,0
20150429,CWS,BAL,0
20150430,CWS,MIN,0
20150501,CWS,MIN,0
20150502,CWS,MIN,0
20150503,CWS,MIN,0
20150504,CWS,,
20150505,CWS,DET,1
20150506,CWS,DET,1
20150507,CWS,DET,1
20150508,CWS,CIN,1
20150509,CWS,CIN,1
20150510,CWS,CIN,1
20150511,CWS,MIL,0
20150512,CWS,MIL,0
20150513,CWS,MIL,0
20150514,CWS,,
20150515,CWS,OAK,0
20150516,CWS,OAK,0
20150517,CWS,OAK,0
20150518,CWS,CLE,1
20150519,CWS,CLE,1
20150520,CWS,CLE,1
20150521,CWS,CLE,1
20150522,CWS,MIN,1
20150523,CWS,MIN,1
20150524,CWS,MIN,1
20150525,CWS,TOR,0
20150526,CWS,TOR,0
20150527,CWS,TOR,0
20150528,CWS,,
20150529,CWS,HOU,0
20150530,CWS,HOU,0
20150531,CWS,HOU,0
20150601,CWS,,
20150602,CWS,TEX,0
20150603,CWS,TEX,0
20150604,CWS,TEX,0
20150605,CWS,DET,1
20150606,CWS,DET,1
20150607,CWS,DET,1
20150608,CWS,HOU,1
20150609,CWS,HOU,1
20150610,CWS,HOU,1
20150611,CWS,,
20150612,CWS,TB,0
20150613,CWS,TB,0
20150614,CWS,TB,0
20150615,CWS,PIT,0
20150616,CWS,PIT,0
20150617,CWS,PIT,1
20150618,CWS,PIT,1
20150619,CWS,TEX,1
20150620,CWS,TEX,1
20150621,CWS,TEX,1
20150622,CWS,MIN,0
20150623,CWS,MIN,0
20150624,CWS,MIN,0
20150625,CWS,DET,0
20150626,CWS,DET,0
20150627,CWS,DET,0
20150628,CWS,DET,0
20150629,CWS,,
20150630,CWS,STL,0
20150701,CWS,STL,0
20150702,CWS,,
20150703,CWS,BAL,1
20150704,CWS,BAL,1
20150705,CWS,BAL,1
20150706,CWS,TOR,1
20150707,CWS,TOR,1
20150708,CWS,TOR,1
20150709,CWS,TOR,1
20150710,CWS,CHC,0
20150711,CWS,CHC,0
20150712,CWS,CHC,0
20150713,CWS,,
20150714,CWS,,
20150715,CWS,,
20150716,CWS,,
20150717,CWS,KC,1
20150718,CWS,KC,1
20150719,CWS,KC,1
20150720,CWS,,
20150721,CWS,STL,1
20150722,CWS,STL,1
20150723,CWS,CLE,0
20150724,CWS,CLE,0
20150725,CWS,CLE,0
20150726,CWS,CLE,0
20150727,CWS,BOS,0
20150728,CWS,BOS,0
20150729,CWS,BOS,0
20150730,CWS,BOS,0
20150731,CWS,NYY,1
20150801,CWS,NYY,1
20150802,CWS,NYY,1
20150803,CWS,TB,1
20150804,CWS,TB,1
20150805,CWS,TB,1
20150806,CWS,,
20150807,CWS,KC,0
20150808,CWS,KC,0
20150809,CWS,KC,0
20150810,CWS,LAA,1
20150811,CWS,LAA,1
20150812,CWS,LAA,1
20150813,CWS,,
20150814,CWS,CHC,1
20150815,CWS,CHC,1
20150816,CWS,CHC,1
20150817,CWS,LAA,0
20150818,CWS,LAA,0
20150819,CWS,LAA,0
20150820,CWS,LAA,0
20150821,CWS,SEA,0
20150822,CWS,SEA,0
20150823,CWS,SEA,0
20150824,CWS,BOS,1
20150825,CWS,BOS,1
20150826,CWS,BOS,1
20150827,CWS,SEA,1
20150828,CWS,SEA,1
20150829,CWS,SEA,1
20150830,CWS,SEA,1
20150831,CWS,,
20150901,CWS,MIN,0
20150902,CWS,MIN,0
20150903,CWS,MIN,0
20150904,CWS,KC,0
20150905,CWS,KC,0
20150906,CWS,KC,0
20150907,CWS,CLE,1
20150908,CWS,CLE,1
20150909,CWS,CLE,1
20150910,CWS,,
20150911,CWS,MIN,1
20150912,CWS,MIN,1
20150913,CWS,MIN,1
20150914,CWS,OAK,1
20150915,CWS,OAK,1
20150916,CWS,OAK,1
20150917,CWS,OAK,1
20150918,CWS,CLE,0
20150919,CWS,CLE,0
20150920,CWS,CLE,0
20150921,CWS,DET,0
20150922,CWS,DET,0
20150923,CWS,DET,0
20150924,CWS,NYY,0
20150925,CWS,NYY,0
20150926,CWS,NYY,0
20150927,CWS,NYY,0
20150928,CWS,,
20150929,CWS,KC,1
20150930,CWS,KC,1
20151001,CWS,KC,1
20151002,CWS,DET,1
20151003,CWS,DET,1
20151004,CWS,DET,1
20150405,CLE,,
20150406,CLE,HOU,0
20150407,CLE,,
20150408,CLE,HOU,0
20150409,CLE,HOU,0
20150410,CLE,DET,1
20150411,CLE,DET,1
20150412,CLE,DET,1
20150413,CLE,,
20150414,CLE,CWS,1
20150415,CLE,CWS,1
20150416,CLE,,
20150417,CLE,MIN,0
20150418,CLE,MIN,0
20150419,CLE,MIN,0
20150420,CLE,CWS,0
20150421,CLE,CWS,0
20150422,CLE,CWS,0
20150423,CLE,,
20150424,CLE,DET,0
20150425,CLE,DET,0
20150426,CLE,DET,0
20150427,CLE,KC,1
20150428,CLE,KC,1
20150429,CLE,KC,1
20150430,CLE,TOR,1
20150501,CLE,TOR,1
20150502,CLE,TOR,1
20150503,CLE,TOR,1
20150504,CLE,,
20150505,CLE,KC,0
20150506,CLE,KC,0
20150507,CLE,KC,0
20150508,CLE,MIN,1
20150509,CLE,MIN,1
20150510,CLE,MIN,1
20150511,CLE,,
20150512,CLE,STL,1
20150513,CLE,STL,1
20150514,CLE,STL,1
20150515,CLE,TEX,0
20150516,CLE,TEX,0
20150517,CLE,TEX,0
20150518,CLE,CWS,0
20150519,CLE,CWS,0
20150520,CLE,CWS,0
20150521,CLE,CWS,0
20150522,CLE,CIN,1
20150523,CLE,CIN,1
20150524,CLE,CIN,1
20150525,CLE,TEX,1
20150526,CLE,TEX,1
20150527,CLE,TEX,1
20150528,CLE,SEA,0
20150529,CLE,SEA,0
20150530,CLE,SEA,0
20150531,CLE,SEA,0
20150601,CLE,,
20150602,CLE,KC,0
20150603,CLE,KC,0
20150604,CLE,KC,0
20150605,CLE,BAL,1
20150606,CLE,BAL,1
20150607,CLE,BAL,1
20150608,CLE,,
20150609,CLE,SEA,1
20150610,CLE,SEA,1
20150611,CLE,SEA,1
20150612,CLE,DET,0
20150613,CLE,DET,0
20150614,CLE,DET,0
20150615,CLE,CHC,0
20150616,CLE,CHC,0
20150617,CLE,CHC,1
20150618,CLE,CHC,1
20150619,CLE,TB,1
20150620,CLE,TB,1
20150621,CLE,TB,1
20150622,CLE,DET,1
20150623,CLE,DET,1
20150624,CLE,DET,1
20150625,CLE,,
20150626,CLE,BAL,0
20150627,CLE,BAL,0
20150628,CLE,BAL,0
20150629,CLE,TB,0
20150630,CLE,TB,0
20150701,CLE,TB,0
20150702,CLE,TB,0
20150703,CLE,PIT,0
20150704,CLE,PIT,0
20150705,CLE,PIT,0
20150706,CLE,HOU,1
20150707,CLE,HOU,1
20150708,CLE,HOU,1
20150709,CLE,HOU,1
20150710,CLE,OAK,1
20150711,CLE,OAK,1
20150712,CLE,OAK,1
20150713,CLE,,
20150714,CLE,,
20150715,CLE,,
20150716,CLE,,
20150717,CLE,CIN,0
20150718,CLE,CIN,0
20150719,CLE,CIN,0
20150720,CLE,,
20150721,CLE,MIL,0
20150722,CLE,MIL,0
20150723,CLE,CWS,1
20150724,CLE,CWS,1
20150725,CLE,CWS,1
20150726,CLE,CWS,1
20150727,CLE,KC,1
20150728,CLE,KC,1
20150729,CLE,KC,1
20150730,CLE,OAK,0
20150731,CLE,OAK,0
20150801,CLE,OAK,0
20150802,CLE,OAK,0
20150803,CLE,LAA,0
20150804,CLE,LAA,0
20150805,CLE,LAA,0
20150806,CLE,,
20150807,CLE,MIN,1
20150808,CLE,MIN,1
20150809,CLE,MIN,1
20150810,CLE,,
20150811,CLE,NYY,1
20150812,CLE,NYY,1
20150813,CLE,NYY,1
20150814,CLE,MIN,0
20150815,CLE,MIN,0
20150816,CLE,MIN,0
20150817,CLE,BOS,0
20150818,CLE,BOS,0
20150819,CLE,BOS,0
20150820,CLE,NYY,0
20150821,CLE,NYY,0
20150822,CLE,NYY,0
20150823,CLE,NYY,0
20150824,CLE,,
20150825,CLE,MIL,1
20150826,CLE,MIL,1
20150827,CLE,,
20150828,CLE,LAA,1
20150829,CLE,LAA,1
20150830,CLE,LAA,1
20150831,CLE,TOR,0
20150901,CLE,TOR,0
20150902,CLE,TOR,0
20150903,CLE,,
20150904,CLE,DET,0
20150905,CLE,DET,0
20150906,CLE,DET,0
20150907,CLE,CWS,0
20150908,CLE,CWS,0
20150909,CLE,CWS,0
20150910,CLE,DET,1
20150911,CLE,DET,1
20150912,CLE,DET,1
20150913,CLE,DET,1
20150914,CLE,KC,1
20150915,CLE,KC,1
20150916,CLE,KC,1
20150917,CLE,KC,1
20150918,CLE,CWS,1
20150919,CLE,CWS,1
20150920,CLE,CWS,1
20150921,CLE,,
20150922,CLE,MIN,0
20150923,CLE,MIN,0
20150924,CLE,MIN,0
20150925,CLE,KC,0
20150926,CLE,KC,0
20150927,CLE,KC,0
20150928,CLE,MIN,1
20150929,CLE,MIN,1
20150930,CLE,MIN,1
20151001,CLE,MIN,1
20151002,CLE,BOS,1
20151003,CLE,BOS,1
20151004,CLE,BOS,1
20150405,DET,,
20150406,DET,MIN,1
20150407,DET,,
20150408,DET,MIN,1
20150409,DET,MIN,1
20150410,DET,CLE,0
20150411,DET,CLE,0
20150412,DET,CLE,0
20150413,DET,PIT,0
20150414,DET,PIT,0
20150415,DET,PIT,0
20150416,DET,,
20150417,DET,CWS,1
20150418,DET,CWS,1
20150419,DET,CWS,1
20150420,DET,NYY,1
20150421,DET,NYY,1
20150422,DET,NYY,1
20150423,DET,NYY,1
20150424,DET,CLE,1
20150425,DET,CLE,1
20150426,DET,CLE,1
20150427,DET,MIN,0
20150428,DET,MIN,0
20150429,DET,MIN,0
20150430,DET,KC,0
20150501,DET,KC,0
20150502,DET,KC,0
20150503,DET,KC,0
20150504,DET,,
20150505,DET,CWS,0
20150506,DET,CWS,0
20150507,DET,CWS,0
20150508,DET,KC,1
20150509,DET,KC,1
20150510,DET,KC,1
20150511,DET,,
20150512,DET,MIN,1
20150513,DET,MIN,1
20150514,DET,MIN,1
20150515,DET,STL,0
20150516,DET,STL,0
20150517,DET,STL,0
20150518,DET,MIL,1
20150519,DET,MIL,1
20150520,DET,MIL,1
20150521,DET,HOU,1
20150522,DET,HOU,1
20150523,DET,HOU,1
20150524,DET,HOU,1
20150525,DET,OAK,0
20150526,DET,OAK,0
20150527,DET,OAK,0
20150528,DET,LAA,0
20150529,DET,LAA,0
20150530,DET,LAA,0
20150531,DET,LAA,0
20150601,DET,,
20150602,DET,OAK,1
20150603,DET,OAK,1
20150604,DET,OAK,1
20150605,DET,CWS,0
20150606,DET,CWS,0
20150607,DET,CWS,0
20150608,DET,,
20150609,DET,CHC,1
20150610,DET,CHC,1
20150611,DET,,
20150612,DET,CLE,1
20150613,DET,CLE,1
20150614,DET,CLE,1
20150615,DET,CIN,1
20150616,DET,CIN,1
20150617,DET,CIN,0
20150618,DET,CIN,0
20150619,DET,NYY,0
20150620,DET,NYY,0
20150621,DET,NYY,0
20150622,DET,CLE,0
20150623,DET,CLE,0
20150624,DET,CLE,0
20150625,DET,CWS,1
20150626,DET,CWS,1
20150627,DET,CWS,1
20150628,DET,CWS,1
20150629,DET,,
20150630,DET,PIT,1
20150701,DET,PIT,1
20150702,DET,PIT,1
20150703,DET,TOR,1
20150704,DET,TOR,1
20150705,DET,TOR,1
20150706,DET,SEA,0
20150707,DET,SEA,0
20150708,DET,SEA,0
20150709,DET,MIN,0
20150710,DET,MIN,0
20150711,DET,MIN,0
20150712,DET,MIN,0
20150713,DET,,
20150714,DET,,
20150715,DET,,
20150716,DET,,
20150717,DET,BAL,1
20150718,DET,BAL,1
20150719,DET,BAL,1
20150720,DET,SEA,1
20150721,DET,SEA,1
20150722,DET,SEA,1
20150723,DET,SEA,1
20150724,DET,BOS,0
20150725,DET,BOS,0
20150726,DET,BOS,0
20150727,DET,TB,0
20150728,DET,TB,0
20150729,DET,TB,0
20150730,DET,BAL,0
20150731,DET,BAL,0
20150801,DET,BAL,0
20150802,DET,BAL,0
20150803,DET,,
20150804,DET,KC,1
20150805,DET,KC,1
20150806,DET,KC,1
20150807,DET,BOS,1
20150808,DET,BOS,1
20150809,DET,BOS,1
20150810,DET,KC,0
20150811,DET,KC,0
20150812,DET,KC,0
20150813,DET,,
20150814,DET,HOU,0
20150815,DET,HOU,0
20150816,DET,HOU,0
20150817,DET,,
20150818,DET,CHC,0
20150819,DET,CHC,0
20150820,DET,TEX,1
20150821,DET,TEX,1
20150822,DET,TEX,1
20150823,DET,TEX,1
20150824,DET,,
20150825,DET,LAA,1
